"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/Assests/Meshes/TubeWorms/Tube_Worm_Tip.Tube_Worm_Tip","0","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/TubeWorms/TubeWorm_Base_Mat.TubeWorm_Base_Mat","0","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/PalmTree/Leaves_Mat.Leaves_Mat","0","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/PalmTree/Bark_Mat.Bark_Mat","0","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BeakedSeaSnake/Snake.Snake","0","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/DumboOctopus/Octopus_Sphere_Baking.Octopus_Sphere_Baking","0","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/SeaUrchin/Material_Sphere_Baking.Material_Sphere_Baking","0","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/MantaRay.MantaRay","0","0","26","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/FishLogo.FishLogo","0","0","14","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/3r-sign-reduce-reuse-recycle-icon-symbol-can-use-for-pictog.3r-sign-reduce-reuse-recycle-icon-symbol-can-use-for-pictog","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","45","1","0.000000","0","0"
"/Game/Textures/SandBottomMat.SandBottomMat","0","0","14","1","0.000000","0","8920"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/Sprite/M_BrushSprite_01.M_BrushSprite_01","0","0","19","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","116","2","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/Movies/CutSceneMP_Video_Mat.CutSceneMP_Video_Mat","0","0","13","1","0.000000","0","0"
"/MediaFrameworkUtilities/M_DefaultMedia.M_DefaultMedia","0","0","5","1","0.000000","0","0"
"/MediaFrameworkUtilities/M_BaseMediaBundle.M_BaseMediaBundle","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/Internal/BrushBounds.BrushBounds","0","0","5","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Water/Materials/PostProcessing/M_UnderWater_PostProcess_Volume.M_UnderWater_PostProcess_Volume","0","0","16","1","0.000000","0","0"
"/Water/Materials/WaterSurface/Water_Material.Water_Material","0","0","471","3","0.000000","0","314"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","26","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","61","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","96","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","17","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/MovieRenderPipeline/Materials/MoviePipeline_StencilCutout.MoviePipeline_StencilCutout","49","0","22","1","0.000000","0","0"
"/Water/Materials/WaterInfo/DrawWaterInfo.DrawWaterInfo","49","0","14","1","0.000000","0","0"
"/Game/UI/OutlineMat.OutlineMat","49","0","40","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","43","1","0.000000","0","0"
"/Game/GameObjects/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/GameObjects/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/GameObjects/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_034.Material_034","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Trash_Meshes/Material_003.Material_003","49","0","31","1","0.000000","0","0"
"/Game/Assests/Meshes/Trash_Meshes/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Trash_Meshes/Lid.Lid","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Rocks/Rocks.Rocks","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Trash_Meshes/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Trash_Meshes/Material.Material","49","0","14","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LeatherBackTurtle/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LeatherBackTurtle/Material.Material","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/OliveRidleyTurtle/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/OliveRidleyTurtle/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/OliveRidleyTurtle/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LoggerHeadTurtle/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LoggerHeadTurtle/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LoggerHeadTurtle/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/LoggerHeadTurtle/Material.Material","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/GreenSeaTurtle/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/GreenSeaTurtle/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Turtle_Rigs/GreenSeaTurtle/Material.Material","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/TubeWorms/Tube_Worm_Base.Tube_Worm_Base","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Eyespot_Yellow.Eyespot_Yellow","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_009.Material_009","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_033.Material_033","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_031.Material_031","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_029.Material_029","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_021.Material_021","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_020.Material_020","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_019.Material_019","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_018.Material_018","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_017.Material_017","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_016.Material_016","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_015.Material_015","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_014.Material_014","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_013.Material_013","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_012.Material_012","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_011.Material_011","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_010.Material_010","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_008.Material_008","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_007.Material_007","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_006.Material_006","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_005.Material_005","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_004.Material_004","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Fish_Materials/Material.Material","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_005.Material_005","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/RedAlgae/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_034.Material_034","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_033.Material_033","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_031.Material_031","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_029.Material_029","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_020.Material_020","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_019.Material_019","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_018.Material_018","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_017.Material_017","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_016.Material_016","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_008.Material_008","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Reef_Fish/Material.Material","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/PalmTree/Coconut_Light.Coconut_Light","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/PalmTree/CoconutDark.CoconutDark","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Kelp/KelpMat.KelpMat","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var3/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var3/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var3/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var2/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var2/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var2/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var1/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var1/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/AcroporaGlobiceps/var1/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_007.Material_007","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_006.Material_006","49","0","14","1","0.000000","0","0"
"/Game/Assests/Animation/Material_009.Material_009","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_007.Material_007","49","0","26","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_001.Material_001","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material.Material","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Logo.Logo","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/3r-sign-reduce-reuse-recycle-icon-symbol-can-use-for-pictogram-.3r-sign-reduce-reuse-recycle-icon-symbol-can-use-for-pictogram-","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_013.Material_013","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_012.Material_012","49","0","31","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_019.Material_019","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_018.Material_018","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_004.Material_004","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_003.Material_003","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Corals/BranchCoral.BranchCoral","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_9.Material_9","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_8.Material_8","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_7.Material_7","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_5.Material_5","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_20.Material_20","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_2.Material_2","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_1.Material_1","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_022.Material_022","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_020.Material_020","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_017.Material_017","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_016.Material_016","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_015.Material_015","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_014.Material_014","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_011.Material_011","49","0","26","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_025.Material_025","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_024.Material_024","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_023.Material_023","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_011.Material_011","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_008.Material_008","49","0","31","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Material_004.Material_004","49","0","31","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_011.Material_011","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_009.Material_009","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_007.Material_007","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_005.Material_005","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_004.Material_004","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Charcter_Rig/Material.Material","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_011.Material_011","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_005.Material_005","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_016.Material_016","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/ClownFish/ClownFins.ClownFins","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/ClownFish/ClownBlack.ClownBlack","49","0","14","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/Eyes.Eyes","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/Black.Black","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_010.Material_010","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_009.Material_009","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_008.Material_008","49","0","14","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_007.Material_007","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_005.Material_005","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_004.Material_004","49","0","28","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Meshes/Material.Material","49","0","14","1","0.000000","0","0"
"/Game/Assests/Hazards/LionFish/Orange_Lines.Orange_Lines","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/LionFish/Main.Main","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/LionFish/Eyes.Eyes","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/Oct_Main.Oct_Main","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/OctLower.OctLower","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/OctLightBlue.OctLightBlue","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/OctDarkBlue.OctDarkBlue","49","0","26","1","0.000000","0","0"
"/Game/Assests/Hazards/BlueRingedOctopus/Ball.Ball","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Herring/Herring_Mid.Herring_Mid","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Herring/Herring_Dark.Herring_Dark","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Herring/Herring_Base.Herring_Base","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Herring/Eyes.Eyes","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/ClownFish/ClownWhite.ClownWhite","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/ClownFish/ClownBase.ClownBase","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Anchovy/Eyes.Eyes","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Anchovy/AnchMid.AnchMid","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Anchovy/AnchDark.AnchDark","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Anchovy/AnchBase.AnchBase","49","0","14","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Teeth.Teeth","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_028.Material_028","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_027.Material_027","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_025.Material_025","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_024.Material_024","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_023.Material_023","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_022.Material_022","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Fish_Rig/Material.Material","49","0","26","1","0.000000","0","0"
"/Game/Assests/CoolerAssets/Rope.Rope","49","0","31","1","0.000000","0","0"
"/Game/Assests/Animation/Material_004.Material_004","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_002.Material_002","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material_001.Material_001","49","0","26","1","0.000000","0","0"
"/Game/Assests/Animation/Material.Material","49","0","26","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
